name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hyderabad,2/27/2023,33,19,26.3,30.7,19,25.5,8.3,35,0,0,0,,0,0,27.4,15.3,120.5,1018.5,0.1,6.2,289.6,25,10,10,2/27/2023 6:36,2/27/2023 18:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,2/28/2023,32.1,19,26.1,30,19,25.4,9.7,39.1,0,0,0,,0,0,30.6,16.8,115.7,1018.5,2.4,6,290,25,10,10,2/28/2023 6:35,2/28/2023 18:22,0.26,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,3/1/2023,31.9,19.5,25.7,30.1,19.5,25,9.8,39.7,0,0,0,,0,0,32.4,18.4,112.5,1019.3,0.1,6.2,290.8,25.2,10,10,3/1/2023 6:34,3/1/2023 18:22,0.29,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/2/2023,32,19,25.7,30.1,19,24.9,9.2,39.7,0,0,0,,0,0,19.8,16.7,115.9,1019.7,0,6.2,293.5,25.3,10,10,3/2/2023 6:34,3/2/2023 18:22,0.33,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/3/2023,32.9,19,26.4,31.1,19,25.6,9.3,36.2,0,0,0,,0,0,20.9,16.7,115.2,1020.1,5.9,6.2,292.8,25.3,10,10,3/3/2023 6:33,3/3/2023 18:23,0.36,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/4/2023,33.3,19,26.4,31.3,19,25.6,8.2,34.8,0,0,0,,0,0,20.5,14.9,120.3,1019.8,8.5,6.3,293.3,25.2,10,10,3/4/2023 6:32,3/4/2023 18:23,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/5/2023,33.8,20.5,26.8,31.7,20.5,25.9,8.8,35.2,0,0,0,,0,0,20.9,14.8,124,1019.2,3.5,6.2,295.9,25.5,10,10,3/5/2023 6:32,3/5/2023 18:23,0.43,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/6/2023,33.7,19,26.6,31.5,19,25.9,10,38.1,0,0,0,,0,0,25.9,13.1,111.8,1017.3,6,6.5,296.3,25.5,10,10,3/6/2023 6:31,3/6/2023 18:23,0.46,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/7/2023,29.4,19.5,24.5,28.4,19.5,24.3,11.4,44.7,0,0,0,,0,0,24.1,25.2,356.5,1018.2,5.8,6,295,25.4,10,10,3/7/2023 6:30,3/7/2023 18:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/8/2023,32.5,19,25.9,30.5,19,25.2,9.5,38.1,0,0,0,,0,0,26.3,16.7,86.5,1017.5,9,6.2,295.7,25.6,10,10,3/8/2023 6:29,3/8/2023 18:24,0.53,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/9/2023,31.9,20,26,30.2,20,25.3,10.6,40.9,0,0,0,,0,0,24.8,18.2,105.8,1016.5,17.6,6.2,296.6,25.6,10,10,3/9/2023 6:29,3/9/2023 18:24,0.56,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/10/2023,32.9,18,26,31.1,18,25.3,11.1,43.8,0,0,0,,0,0,24.1,15.1,108.2,1015.9,21,6.4,299.7,25.9,10,10,3/10/2023 6:28,3/10/2023 18:24,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/11/2023,31.3,18.5,26,30.5,18.5,25.7,14.1,50,0,0,0,,0,0,33.1,15.1,107.6,1016,2.5,6.1,299.7,25.9,10,10,3/11/2023 6:27,3/11/2023 18:25,0.63,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/12/2023,33,21,26.8,31.2,21,26.2,13,47.4,0,0,0,,0,0,29.9,16.8,107.7,1015.7,10.7,5.8,304.7,26.3,10,10,3/12/2023 6:26,3/12/2023 18:25,0.67,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,3/13/2023,33.8,19,26.4,31.4,19,25.6,9.6,40.5,0,0,0,,0,0,18,16.1,111.6,1014.8,28.4,6.1,304.9,26.3,10,10,3/13/2023 6:26,3/13/2023 18:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/14/2023,33.8,20,26.8,31.5,20,25.9,6.6,31.2,0,0,0,,0,0,27,18.4,102.9,1012.6,19.2,6.6,310,26.8,10,10,3/14/2023 6:25,3/14/2023 18:25,0.74,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/15/2023,33,19,26.1,31.5,19,25.6,11.3,40.9,0,0,0,,0,0,23.8,14.8,106.7,1011.8,24.1,6.3,263.5,22.8,10,10,3/15/2023 6:24,3/15/2023 18:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/16/2023,29,19.5,23.2,29.4,19.5,23.3,18,74.8,13,100,12.5,rain,0,0,29.5,17.6,93,1013.3,74.1,4.1,238.4,20.6,10,30,3/16/2023 6:23,3/16/2023 18:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/17/2023,25.4,19,22.2,25.4,19,22.2,19,83.1,19.2,100,16.67,rain,0,0,37.1,18.5,98.9,1014.3,89.7,4.3,224.4,19.5,9,30,3/17/2023 6:23,3/17/2023 18:26,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/18/2023,29.4,19.7,23.1,30.8,19.7,23.4,18.9,79,12,100,4.17,rain,0,0,37.4,12.1,126.6,1012.2,76.7,4.5,229.7,19.8,9,30,3/18/2023 6:22,3/18/2023 18:26,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,3/19/2023,28.1,19,23.3,29,19,23.5,17.3,70.5,7,100,4.17,rain,0,0,27.4,14.8,84.3,1010.8,66.3,4.8,263.4,22.8,10,30,3/19/2023 6:21,3/19/2023 18:26,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/20/2023,31.2,20.5,25.3,30.1,20.5,25,14.4,56,0.9,100,12.5,rain,0,0,31,12.6,172.5,1009.9,46.6,5.2,309,26.7,10,30,3/20/2023 6:20,3/20/2023 18:27,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/21/2023,30.9,19,25.1,29.5,19,24.7,12.8,49.3,0,0,0,,0,0,21.2,17.6,230.1,1010.6,34.9,5.7,307.6,26.7,10,10,3/21/2023 6:19,3/21/2023 18:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/22/2023,33.1,20,26.8,31.4,20,26.1,13,46.7,0,0,0,,0,0,19.8,13.6,210,1010.8,30.8,5.9,302.7,26.3,10,10,3/22/2023 6:19,3/22/2023 18:27,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/23/2023,33.1,20,27.3,31.4,20,26.9,14.5,49.6,0,0,0,,0,0,18.4,16.2,309.5,1010.9,33.9,5.8,298.9,26,10,10,3/23/2023 6:18,3/23/2023 18:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/24/2023,33.8,21,27.8,33.2,21,28.4,18.3,59.1,0,0,0,,0,0,29.9,14.8,111.3,1011.4,45.1,5.6,247.6,21.5,10,10,3/24/2023 6:17,3/24/2023 18:27,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/25/2023,33,22.5,27.7,34.6,22.5,28.6,19.8,63.9,0.3,100,4.17,rain,0,0,37.1,16.8,117.7,1012.4,50.9,5.2,220.9,19.1,10,10,3/25/2023 6:16,3/25/2023 18:28,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/26/2023,33.1,21,27.4,33.5,21,28,18.8,62,1,100,4.17,rain,0,0,27,13.5,130.3,1011.7,42,5.6,285.7,24.6,10,30,3/26/2023 6:15,3/26/2023 18:28,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/27/2023,35,22,28.6,33.4,22,28.2,15.3,49.9,0.1,100,4.17,rain,0,0,29.5,11.9,299.6,1011.2,26.3,5.8,317.9,27.3,10,10,3/27/2023 6:15,3/27/2023 18:28,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/28/2023,35.8,22.5,29.1,34.9,22.5,29.7,18,56.5,0,0,0,,0,0,33.8,18.5,137.5,1011,34.6,5.6,317.8,27.4,10,30,3/28/2023 6:14,3/28/2023 18:28,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/29/2023,35.9,22,29.2,36.1,22,29.7,18.5,57.9,0,0,0,,0,0,32,17.6,140.2,1011.9,35.9,5.4,312.8,27.1,10,30,3/29/2023 6:13,3/29/2023 18:28,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/30/2023,36.9,23,29.8,34.9,23,29.4,15.2,47.6,0,0,0,,0,0,28.8,14.8,174.4,1010.8,31.9,6.1,319,27.5,10,10,3/30/2023 6:12,3/30/2023 18:28,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,3/31/2023,34.5,22,28.8,33.2,22,28.4,15.4,48,0,0,0,,0,0,29.9,18.5,257.2,1010.3,29.5,6.4,316.5,27.5,10,10,3/31/2023 6:11,3/31/2023 18:29,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/1/2023,33.6,22,28.4,33.1,22,28.3,16.1,50.4,0,0,0,,0,0,23.8,19.4,330.4,1010.9,35.2,5.8,319.8,27.6,10,10,4/1/2023 6:11,4/1/2023 18:29,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/2/2023,34.1,21,28.7,32.8,21,28.8,17,53.6,0,0,0,,0,0,29.9,15.7,86.5,1010.7,45.4,5.8,317.5,27.5,10,30,4/2/2023 6:10,4/2/2023 18:29,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/3/2023,35.8,23,29.4,34.9,23,29.7,17.9,54.1,0.1,100,4.17,rain,0,0,28.8,16.6,130.7,1010.4,38,5.8,318.6,27.5,10,30,4/3/2023 6:09,4/3/2023 18:29,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/4/2023,36.3,23,29.5,35.1,23,29.5,16.3,49.8,0,0,0,,0,0,37.1,16.6,140.7,1011.3,33.6,6.1,306.5,26.4,10,10,4/4/2023 6:08,4/4/2023 18:29,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/5/2023,35.1,23,28.8,35.1,23,29.1,18.4,56.9,0.6,100,4.17,rain,0,0,22.3,16.6,121.8,1011.4,48.5,5.5,313.8,27.1,10,30,4/5/2023 6:08,4/5/2023 18:30,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/6/2023,34,23.9,27.5,37.3,23.9,28.5,21.3,70.8,18,100,4.17,rain,0,0,36.4,12.1,116.9,1012.3,65.9,4.7,229.4,19.8,10,30,4/6/2023 6:07,4/6/2023 18:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/7/2023,32.2,22,28,33.3,22,28.7,18.9,59.5,0.7,100,12.5,rain,0,0,32.4,16.6,98.8,1014.2,46,5.7,123.5,10.6,7,10,4/7/2023 6:06,4/7/2023 18:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/8/2023,33,23.5,28.3,32.5,23.5,28.1,16.2,50.1,0.2,100,4.17,rain,0,0,25.9,17.3,73.3,1016.5,24.4,6.2,313.9,27.1,10,10,4/8/2023 6:05,4/8/2023 18:30,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/9/2023,34.9,22.5,29.4,33,22.5,28.6,13.7,43.3,0,0,0,,0,0,29.5,15.7,107.9,1016.6,21.3,6.1,321.7,27.8,10,10,4/9/2023 6:04,4/9/2023 18:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/10/2023,35.1,22.5,29.3,33.1,22.5,28.4,11.8,37,0,0,0,,0,0,25.6,15.1,105,1015.1,8.5,6.5,325.3,28.1,10,10,4/10/2023 6:04,4/10/2023 18:31,0.65,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/11/2023,36.9,23.4,31.8,35.1,23.4,30.6,11.2,30.3,0,0,0,,0,0,25.6,18,113.4,1012.8,16,13.3,325.2,28.2,10,10,4/11/2023 6:03,4/11/2023 18:31,0.68,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/12/2023,38.2,25.1,32.8,37,25.1,31.6,11.3,28.6,0,0,0,,0,0,22.3,14.4,123.9,1010.5,24.4,18.9,320.5,27.6,10,10,4/12/2023 6:02,4/12/2023 18:31,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,remote,43128099999"
hyderabad,4/13/2023,38,26.7,32,37.6,26.7,31.6,13.7,35.8,0.3,100,4.17,rain,0,0,46.4,19.5,186.3,1011.4,40.2,13.1,316.4,27.3,10,10,4/13/2023 6:02,4/13/2023 18:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/14/2023,37.1,22.7,30.4,38.6,22.7,31.2,17.7,49.3,21,100,8.33,rain,0,0,40.7,27.4,301.3,1012.4,76,6.4,229.2,19.7,10,10,4/14/2023 6:01,4/14/2023 18:32,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,4/15/2023,37.4,23.7,30.7,35.9,23.7,30,12.9,36.8,0.1,100,4.17,rain,0,0,50.8,27.7,341.6,1010.8,69.5,17.7,306.8,26.4,10,10,4/15/2023 6:00,4/15/2023 18:32,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,remote,43128099999"
hyderabad,4/16/2023,38.1,25.7,32.1,37.1,25.7,31.3,12.6,33.1,0,0,0,,0,0,15.8,13,346.2,1008.8,27.6,16.1,326.1,28.1,10,10,4/16/2023 5:59,4/16/2023 18:32,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/17/2023,37.7,24.9,32.4,37.4,24.9,32,13.7,35.7,1,100,4.17,rain,0,0,28.8,18.4,81.1,1009.5,51.4,12.8,321.1,27.6,10,10,4/17/2023 5:59,4/17/2023 18:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/18/2023,38.9,23.9,33,37.4,23.9,31.6,10.1,27.5,0,0,0,,0,0,26.6,16.6,129.8,1010.5,31.4,13.3,326.1,28.2,10,10,4/18/2023 5:58,4/18/2023 18:32,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/19/2023,38.3,25.9,32.8,36.6,25.9,31.6,11,28.8,0,0,0,,0,0,20.2,11.2,99.3,1009.2,12.6,10.8,324.2,28.2,10,10,4/19/2023 5:57,4/19/2023 18:33,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/20/2023,37.2,26,31.7,37.1,26,31.6,15,37.2,0,0,0,,0,0,17.6,19.9,93.3,1007.5,25.1,6.7,313.5,27,10,10,4/20/2023 5:57,4/20/2023 18:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/21/2023,35.1,22,29.5,35.3,22,29.3,15.1,43.3,0.1,100,4.17,rain,0,0,37.1,18.7,80.5,1007.7,36.3,9.4,301.8,26.2,10,10,4/21/2023 5:56,4/21/2023 18:33,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/22/2023,36,22,28.8,36.5,22,29.2,17.5,53.7,1,100,4.17,rain,0,0,35.3,21.4,159.6,1008.1,53.5,5.4,249.3,21.5,10,10,4/22/2023 5:55,4/22/2023 18:33,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43128599999,VOHS,43128099999"
hyderabad,4/23/2023,36.8,23.5,29.1,37,23.5,29.4,17.8,55.4,0,0,0,,0,0,37.1,30.6,138.1,1007.9,41.3,6.3,332.2,28.7,10,60,4/23/2023 5:55,4/23/2023 18:34,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,4/24/2023,34.9,23.7,28.9,36.9,23.7,29.7,19.2,58.1,0.1,100,4.17,rain,0,0,40.3,25,117,1009.2,33.6,10.5,251.4,21.9,10,30,4/24/2023 5:54,4/24/2023 18:34,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,4/25/2023,35.8,21,27.8,37.9,21,28.6,19.7,65.3,23,100,8.33,rain,0,0,46.4,23.6,133.6,1011.6,59.6,5.2,249.8,21.7,10,60,4/25/2023 5:53,4/25/2023 18:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
hyderabad,4/26/2023,32.9,21,26.6,35.2,21,27.5,19.6,68.5,8.1,100,8.33,rain,0,0,40.7,22.3,135.3,1011.9,57,4.9,285.6,24.6,10,30,4/26/2023 5:53,4/26/2023 18:34,0.2,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/27/2023,31.3,23,27.8,33.2,23,28.9,19.6,61.9,0.2,100,4.17,rain,0,0,30.2,16.6,95.3,1011.8,39.2,5.7,213.3,18.5,10,30,4/27/2023 5:52,4/27/2023 18:35,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/28/2023,34.2,24,28.6,34.2,24,29.4,19.4,60.2,0,0,0,,0,0,29.2,14.4,77.1,1011.8,61.3,7.8,275.4,24,10,10,4/28/2023 5:52,4/28/2023 18:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,4/29/2023,31.9,20,26.2,32.9,20,26.8,20,70.4,57,100,4.17,rain,0,0,25.9,14.8,92.3,1011.9,57.3,5.3,132.9,11.6,8,10,4/29/2023 5:51,4/29/2023 18:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,4/30/2023,33.8,20,26.4,34.2,20,27.3,20.4,71.4,34,100,4.17,rain,0,0,46.4,25.9,151.8,1009.5,63.2,8.1,285.7,24.7,10,10,4/30/2023 5:51,4/30/2023 18:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/1/2023,29.3,21,24.1,31.5,21,24.5,20.7,82.4,33,100,8.33,rain,0,0,37.1,23.3,106,1010.2,67.3,4.9,205.5,17.8,10,10,5/1/2023 5:50,5/1/2023 18:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,5/2/2023,30.3,22,25.6,32.7,22,26.3,21.1,77.8,1.4,100,20.83,rain,0,0,38.5,22.3,136.1,1010.7,65.2,6,260.2,22.4,10,10,5/2/2023 5:49,5/2/2023 18:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/3/2023,32,22,26.2,34.2,22,27.3,21.3,76.1,0.9,100,8.33,rain,0,0,34.2,18.4,135.1,1011.4,61.3,5.7,204.4,17.6,9,10,5/3/2023 5:49,5/3/2023 18:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,5/4/2023,32.6,22,26.9,36.2,22,28.2,20.9,71.4,3,100,4.17,rain,0,0,34.9,18.4,118.7,1010.6,52.1,7.7,273.3,23.7,10,10,5/4/2023 5:48,5/4/2023 18:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/5/2023,32.5,24,27.4,37.8,24,28.8,21.6,71.4,1.7,100,29.17,rain,0,0,29.9,18.4,162,1009.9,82.6,5.4,198.9,17.1,9,10,5/5/2023 5:48,5/5/2023 18:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43128599999,VOHS,43128099999"
hyderabad,5/6/2023,33.5,23,27.5,38.7,23,29.4,21.6,71.5,2.2,100,25,rain,0,0,13.3,16.6,96.7,1009.1,63.2,6.1,217.5,18.7,10,10,5/6/2023 5:47,5/6/2023 18:37,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/7/2023,33.6,24,28.7,37,24,30.7,21.1,65.2,0.8,100,20.83,rain,0,0,23.8,14.8,311.5,1009,70,5.7,283.9,24.6,10,10,5/7/2023 5:47,5/7/2023 18:38,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/8/2023,35.8,25,30.1,38.7,25,32.3,21,60,0.3,100,12.5,rain,0,0,21.2,19.4,158,1008.4,54.2,7.3,262.3,22.7,10,30,5/8/2023 5:47,5/8/2023 18:38,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/9/2023,35.4,25,29.6,39,25,32.1,21.5,62.9,6.8,100,12.5,rain,0,0,32.4,17.6,273.1,1009.5,62,5.7,216.7,18.6,10,30,5/9/2023 5:46,5/9/2023 18:38,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
hyderabad,5/10/2023,37.1,26,31.2,41.8,26,33.1,20.1,54.9,0.6,100,12.5,rain,0,0,28.4,19.4,323.9,1007.5,69.3,11.2,220.6,19,10,10,5/10/2023 5:46,5/10/2023 18:39,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/11/2023,35.4,26,30.8,39.2,26,32.6,19.8,54.3,0,0,0,,0,0,33.5,12.1,110,1009.5,50.2,6.5,298.8,25.8,10,75,5/11/2023 5:45,5/11/2023 18:39,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,remote,VOHS,43128099999"
hyderabad,5/12/2023,38.8,24.5,31.9,38.6,24.5,31.4,13.9,42,0,0,0,,0,0,27.4,16.2,355.5,1007.3,55.6,12.8,315.3,27.1,10,10,5/12/2023 5:45,5/12/2023 18:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,VOHS,43128099999,remote"
hyderabad,5/13/2023,39.7,25.5,32.9,38.8,25.5,32,10.5,31.7,0,0,0,,0,0,26.3,19.8,302.1,1006.5,64.7,13.7,318.6,27.4,10,10,5/13/2023 5:45,5/13/2023 18:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,5/14/2023,39.8,26,33.2,37.9,26,32.2,11.4,32.2,0,0,0,,0,0,50.4,29.5,295.5,1005.1,30.2,14.2,338.8,29.3,10,10,5/14/2023 5:44,5/14/2023 18:40,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,5/15/2023,39.2,29.1,33.3,39,28.6,32.6,13.3,31.4,0,0,0,,0,0,46.8,27.7,289.4,1007.2,18.7,11.9,335.4,28.9,10,10,5/15/2023 5:44,5/15/2023 18:40,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
hyderabad,5/16/2023,37.9,26,31.7,37,26,31.2,13.8,35.3,0,0,0,,0,0,40.7,25.9,291.9,1010.1,28.9,7.2,338,29.2,10,10,5/16/2023 5:44,5/16/2023 18:41,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999,remote"
